sku,product,category,quantity,price
685,"absolute milky 1,5L kiwi",vodka,70,70.00
686,absolute milky 5L kiwi,vodka,70,70.00
687,absolute new years edition 300ml kiwi,vodka,70,70.00
688,absolute new years edition 600ml kiwi,vodka,70,70.00
689,absolute new years edition 700ml kiwi,vodka,70,70.00
690,absolute new years edition 1L kiwi,vodka,70,70.00
691,"absolute new years edition 1,5L kiwi",vodka,70,70.00
692,absolute new years edition 5L kiwi,vodka,70,70.00
693,grapefruit,fruits,50,3
694,yogurt grapefruit,yogurt,70,5.99
695,dry grapefruit,fruits,70,2.99
696,soap grapefruit,cleaning,70,1.99
697,soda 365ml grapefruit,drinks,70,4.99
698,soda 700ml grapefruit,drinks,70,4.99
699,soda 1L grapefruit,drinks,70,4.99
700,"soda 1,5L grapefruit",drinks,70,4.99
701,soda 2L grapefruit,drinks,70,4.99
702,soap grapefruit,cleaning,70,1.99
703,soda diet 365ml grapefruit,drinks,70,4.99
704,soda diet 700ml grapefruit,drinks,70,4.99
705,soda diet 1L grapefruit,drinks,70,4.99
706,"soda diet 1,5L grapefruit",drinks,70,4.99
707,soda diet 2L grapefruit,drinks,70,4.99
708,juice 300ml grapefruit,drinks,70,10.00
709,juice 600ml grapefruit,drinks,70,10.00
710,juice 1L grapefruit,drinks,70,10.00
711,juice 2L grapefruit,drinks,70,10.00
712,juice diet 300ml grapefruit,drinks,70,10.00
713,juice diet 600ml grapefruit,drinks,70,10.00
714,juice diet 1L grapefruit,drinks,70,10.00
715,juice diet 2L grapefruit,drinks,70,10.00
716,whey protein 900g grapefruit,suplements,70,40.00
717,whey protein 2kg grapefruit,suplements,70,100.00
718,whey protein 5kg grapefruit,suplements,70,180.00
719,whey protein isolado 900g grapefruit,suplements,70,40.00
720,whey protein isolado 2kg grapefruit,suplements,70,100.00
721,whey protein isolado 5kg grapefruit,suplements,70,180.00
722,whey protein hisdrolisado 900g grapefruit,suplements,70,500.00
723,whey protein hisdrolisado 2kg grapefruit,suplements,70,1000.00
724,whey protein hisdrolisado 5kg grapefruit,suplements,70,1500.00
725,ice cream grapefruit,ice cream,70,5.00
726,5L ice cream grapefruit,ice cream,70,25.99
727,absolute 300ml grapefruit,vodka,70,70.00
728,absolute 600ml grapefruit,vodka,70,70.00
729,absolute 700ml grapefruit,vodka,70,70.00
730,absolute 1L grapefruit,vodka,70,70.00
731,"absolute 1,5L grapefruit",vodka,70,70.00
732,absolute 5L grapefruit,vodka,70,70.00
733,smirnoff ice grapefruit,drink,70,9.99
734,absolute zero 300ml grapefruit,vodka,70,70.00
735,absolute zero 600ml grapefruit,vodka,70,70.00
736,absolute zero 700ml grapefruit,vodka,70,70.00
737,absolute zero 1L grapefruit,vodka,70,70.00
738,"absolute zero 1,5L grapefruit",vodka,70,70.00
739,absolute zero 5L grapefruit,vodka,70,70.00
740,smirnoff ice grapefruit,drink,70,9.99
741,51 ice grapefruit,drink,70,9.99
742,skol beats grapefruit,drink,70,9.99
743,absolute light 300ml grapefruit,vodka,70,70.00
744,absolute light 600ml grapefruit,vodka,70,70.00
745,absolute light 700ml grapefruit,vodka,70,70.00
746,absolute light 1L grapefruit,vodka,70,70.00
747,"absolute light 1,5L grapefruit",vodka,70,70.00
748,absolute light 5L grapefruit,vodka,70,70.00
749,absolute condensed 300ml grapefruit,vodka,70,70.00
750,absolute condensed 600ml grapefruit,vodka,70,70.00
751,absolute condensed 700ml grapefruit,vodka,70,70.00
752,absolute condensed 1L grapefruit,vodka,70,70.00
753,"absolute condensed 1,5L grapefruit",vodka,70,70.00
754,absolute condensed 5L grapefruit,vodka,70,70.00
755,absolute milky 300ml grapefruit,vodka,70,70.00
756,absolute milky 600ml grapefruit,vodka,70,70.00
757,absolute milky 700ml grapefruit,vodka,70,70.00
758,absolute milky 1L grapefruit,vodka,70,70.00
759,"absolute milky 1,5L grapefruit",vodka,70,70.00
760,absolute milky 5L grapefruit,vodka,70,70.00
761,absolute new years edition 300ml grapefruit,vodka,70,70.00
762,absolute new years edition 600ml grapefruit,vodka,70,70.00
763,absolute new years edition 700ml grapefruit,vodka,70,70.00
764,absolute new years edition 1L grapefruit,vodka,70,70.00
765,"absolute new years edition 1,5L grapefruit",vodka,70,70.00
766,absolute new years edition 5L grapefruit,vodka,70,70.00
767,papaya,fruits,50,3
768,yogurt papaya,yogurt,70,5.99
769,dry papaya,fruits,70,2.99
770,soap papaya,cleaning,70,1.99
771,soda 365ml papaya,drinks,70,4.99
772,soda 700ml papaya,drinks,70,4.99
773,soda 1L papaya,drinks,70,4.99
774,"soda 1,5L papaya",drinks,70,4.99
775,soda 2L papaya,drinks,70,4.99
776,soap papaya,cleaning,70,1.99
777,soda diet 365ml papaya,drinks,70,4.99
778,soda diet 700ml papaya,drinks,70,4.99
779,soda diet 1L papaya,drinks,70,4.99
780,"soda diet 1,5L papaya",drinks,70,4.99
781,soda diet 2L papaya,drinks,70,4.99
782,juice 300ml papaya,drinks,70,10.00
783,juice 600ml papaya,drinks,70,10.00
784,juice 1L papaya,drinks,70,10.00
785,juice 2L papaya,drinks,70,10.00
786,juice diet 300ml papaya,drinks,70,10.00
787,juice diet 600ml papaya,drinks,70,10.00
788,juice diet 1L papaya,drinks,70,10.00
789,juice diet 2L papaya,drinks,70,10.00
790,whey protein 900g papaya,suplements,70,40.00
791,whey protein 2kg papaya,suplements,70,100.00
792,whey protein 5kg papaya,suplements,70,180.00
793,whey protein isolado 900g papaya,suplements,70,40.00
794,whey protein isolado 2kg papaya,suplements,70,100.00
795,whey protein isolado 5kg papaya,suplements,70,180.00
796,whey protein hisdrolisado 900g papaya,suplements,70,500.00
797,whey protein hisdrolisado 2kg papaya,suplements,70,1000.00
798,whey protein hisdrolisado 5kg papaya,suplements,70,1500.00
799,ice cream papaya,ice cream,70,5.00
800,5L ice cream papaya,ice cream,70,25.99
801,absolute 300ml papaya,vodka,70,70.00
802,absolute 600ml papaya,vodka,70,70.00
803,absolute 700ml papaya,vodka,70,70.00
804,absolute 1L papaya,vodka,70,70.00
805,"absolute 1,5L papaya",vodka,70,70.00
806,absolute 5L papaya,vodka,70,70.00
807,smirnoff ice papaya,drink,70,9.99
808,absolute zero 300ml papaya,vodka,70,70.00
809,absolute zero 600ml papaya,vodka,70,70.00
810,absolute zero 700ml papaya,vodka,70,70.00
811,absolute zero 1L papaya,vodka,70,70.00
812,"absolute zero 1,5L papaya",vodka,70,70.00
813,absolute zero 5L papaya,vodka,70,70.00
814,smirnoff ice papaya,drink,70,9.99
815,51 ice papaya,drink,70,9.99
816,skol beats papaya,drink,70,9.99
817,absolute light 300ml papaya,vodka,70,70.00
818,absolute light 600ml papaya,vodka,70,70.00
819,absolute light 700ml papaya,vodka,70,70.00
820,absolute light 1L papaya,vodka,70,70.00
821,"absolute light 1,5L papaya",vodka,70,70.00
822,absolute light 5L papaya,vodka,70,70.00
823,absolute condensed 300ml papaya,vodka,70,70.00
824,absolute condensed 600ml papaya,vodka,70,70.00
825,absolute condensed 700ml papaya,vodka,70,70.00
826,absolute condensed 1L papaya,vodka,70,70.00
827,"absolute condensed 1,5L papaya",vodka,70,70.00
828,absolute condensed 5L papaya,vodka,70,70.00
829,absolute milky 300ml papaya,vodka,70,70.00
830,absolute milky 600ml papaya,vodka,70,70.00
831,absolute milky 700ml papaya,vodka,70,70.00
832,absolute milky 1L papaya,vodka,70,70.00
833,"absolute milky 1,5L papaya",vodka,70,70.00
834,absolute milky 5L papaya,vodka,70,70.00
835,absolute new years edition 300ml papaya,vodka,70,70.00
836,absolute new years edition 600ml papaya,vodka,70,70.00
837,absolute new years edition 700ml papaya,vodka,70,70.00
838,absolute new years edition 1L papaya,vodka,70,70.00
839,"absolute new years edition 1,5L papaya",vodka,70,70.00
840,absolute new years edition 5L papaya,vodka,70,70.00
841,tamarindo,fruits,50,3
842,yogurt tamarindo,yogurt,70,5.99
843,dry tamarindo,fruits,70,2.99
844,soap tamarindo,cleaning,70,1.99
845,soda 365ml tamarindo,drinks,70,4.99
846,soda 700ml tamarindo,drinks,70,4.99
847,soda 1L tamarindo,drinks,70,4.99
848,"soda 1,5L tamarindo",drinks,70,4.99
849,soda 2L tamarindo,drinks,70,4.99
850,soap tamarindo,cleaning,70,1.99
851,soda diet 365ml tamarindo,drinks,70,4.99
852,soda diet 700ml tamarindo,drinks,70,4.99
853,soda diet 1L tamarindo,drinks,70,4.99
854,"soda diet 1,5L tamarindo",drinks,70,4.99
855,soda diet 2L tamarindo,drinks,70,4.99
856,juice 300ml tamarindo,drinks,70,10.00
857,juice 600ml tamarindo,drinks,70,10.00
858,juice 1L tamarindo,drinks,70,10.00
859,juice 2L tamarindo,drinks,70,10.00
860,juice diet 300ml tamarindo,drinks,70,10.00
861,juice diet 600ml tamarindo,drinks,70,10.00
862,juice diet 1L tamarindo,drinks,70,10.00
863,juice diet 2L tamarindo,drinks,70,10.00
864,whey protein 900g tamarindo,suplements,70,40.00
865,whey protein 2kg tamarindo,suplements,70,100.00
866,whey protein 5kg tamarindo,suplements,70,180.00
867,whey protein isolado 900g tamarindo,suplements,70,40.00
868,whey protein isolado 2kg tamarindo,suplements,70,100.00
869,whey protein isolado 5kg tamarindo,suplements,70,180.00
870,whey protein hisdrolisado 900g tamarindo,suplements,70,500.00
871,whey protein hisdrolisado 2kg tamarindo,suplements,70,1000.00
872,whey protein hisdrolisado 5kg tamarindo,suplements,70,1500.00
873,ice cream tamarindo,ice cream,70,5.00
874,5L ice cream tamarindo,ice cream,70,25.99
875,absolute 300ml tamarindo,vodka,70,70.00
876,absolute 600ml tamarindo,vodka,70,70.00
877,absolute 700ml tamarindo,vodka,70,70.00
878,absolute 1L tamarindo,vodka,70,70.00
879,"absolute 1,5L tamarindo",vodka,70,70.00
880,absolute 5L tamarindo,vodka,70,70.00
881,smirnoff ice tamarindo,drink,70,9.99
882,absolute zero 300ml tamarindo,vodka,70,70.00
883,absolute zero 600ml tamarindo,vodka,70,70.00
884,absolute zero 700ml tamarindo,vodka,70,70.00
885,absolute zero 1L tamarindo,vodka,70,70.00
886,"absolute zero 1,5L tamarindo",vodka,70,70.00
887,absolute zero 5L tamarindo,vodka,70,70.00
888,smirnoff ice tamarindo,drink,70,9.99
889,51 ice tamarindo,drink,70,9.99
890,skol beats tamarindo,drink,70,9.99
891,absolute light 300ml tamarindo,vodka,70,70.00
892,absolute light 600ml tamarindo,vodka,70,70.00
893,absolute light 700ml tamarindo,vodka,70,70.00
894,absolute light 1L tamarindo,vodka,70,70.00
895,"absolute light 1,5L tamarindo",vodka,70,70.00
896,absolute light 5L tamarindo,vodka,70,70.00
897,absolute condensed 300ml tamarindo,vodka,70,70.00
898,absolute condensed 600ml tamarindo,vodka,70,70.00
899,absolute condensed 700ml tamarindo,vodka,70,70.00
900,absolute condensed 1L tamarindo,vodka,70,70.00
901,"absolute condensed 1,5L tamarindo",vodka,70,70.00
902,absolute condensed 5L tamarindo,vodka,70,70.00
903,absolute milky 300ml tamarindo,vodka,70,70.00
904,absolute milky 600ml tamarindo,vodka,70,70.00
905,absolute milky 700ml tamarindo,vodka,70,70.00
906,absolute milky 1L tamarindo,vodka,70,70.00
907,"absolute milky 1,5L tamarindo",vodka,70,70.00
908,absolute milky 5L tamarindo,vodka,70,70.00
909,absolute new years edition 300ml tamarindo,vodka,70,70.00
910,absolute new years edition 600ml tamarindo,vodka,70,70.00
911,absolute new years edition 700ml tamarindo,vodka,70,70.00
912,absolute new years edition 1L tamarindo,vodka,70,70.00
913,"absolute new years edition 1,5L tamarindo",vodka,70,70.00
914,absolute new years edition 5L tamarindo,vodka,70,70.00
915,blueberry,fruits,50,3
916,yogurt blueberry,yogurt,70,5.99
917,dry blueberry,fruits,70,2.99
918,soap blueberry,cleaning,70,1.99
919,soda 365ml blueberry,drinks,70,4.99
920,soda 700ml blueberry,drinks,70,4.99
921,soda 1L blueberry,drinks,70,4.99
922,"soda 1,5L blueberry",drinks,70,4.99
923,soda 2L blueberry,drinks,70,4.99
924,soap blueberry,cleaning,70,1.99
925,soda diet 365ml blueberry,drinks,70,4.99
926,soda diet 700ml blueberry,drinks,70,4.99
927,soda diet 1L blueberry,drinks,70,4.99
928,"soda diet 1,5L blueberry",drinks,70,4.99
929,soda diet 2L blueberry,drinks,70,4.99
930,juice 300ml blueberry,drinks,70,10.00
931,juice 600ml blueberry,drinks,70,10.00
932,juice 1L blueberry,drinks,70,10.00
933,juice 2L blueberry,drinks,70,10.00
934,juice diet 300ml blueberry,drinks,70,10.00
935,juice diet 600ml blueberry,drinks,70,10.00
936,juice diet 1L blueberry,drinks,70,10.00
937,juice diet 2L blueberry,drinks,70,10.00
938,whey protein 900g blueberry,suplements,70,40.00
939,whey protein 2kg blueberry,suplements,70,100.00
940,whey protein 5kg blueberry,suplements,70,180.00
941,whey protein isolado 900g blueberry,suplements,70,40.00
942,whey protein isolado 2kg blueberry,suplements,70,100.00
943,whey protein isolado 5kg blueberry,suplements,70,180.00
944,whey protein hisdrolisado 900g blueberry,suplements,70,500.00
945,whey protein hisdrolisado 2kg blueberry,suplements,70,1000.00
946,whey protein hisdrolisado 5kg blueberry,suplements,70,1500.00
947,ice cream blueberry,ice cream,70,5.00
948,5L ice cream blueberry,ice cream,70,25.99
949,absolute 300ml blueberry,vodka,70,70.00
950,absolute 600ml blueberry,vodka,70,70.00
951,absolute 700ml blueberry,vodka,70,70.00
952,absolute 1L blueberry,vodka,70,70.00
953,"absolute 1,5L blueberry",vodka,70,70.00
954,absolute 5L blueberry,vodka,70,70.00
955,smirnoff ice blueberry,drink,70,9.99
956,absolute zero 300ml blueberry,vodka,70,70.00
957,absolute zero 600ml blueberry,vodka,70,70.00
958,absolute zero 700ml blueberry,vodka,70,70.00
959,absolute zero 1L blueberry,vodka,70,70.00
960,"absolute zero 1,5L blueberry",vodka,70,70.00
961,absolute zero 5L blueberry,vodka,70,70.00
962,smirnoff ice blueberry,drink,70,9.99
963,51 ice blueberry,drink,70,9.99
964,skol beats blueberry,drink,70,9.99
965,absolute light 300ml blueberry,vodka,70,70.00
966,absolute light 600ml blueberry,vodka,70,70.00
967,absolute light 700ml blueberry,vodka,70,70.00
968,absolute light 1L blueberry,vodka,70,70.00
969,"absolute light 1,5L blueberry",vodka,70,70.00
970,absolute light 5L blueberry,vodka,70,70.00
971,absolute condensed 300ml blueberry,vodka,70,70.00
972,absolute condensed 600ml blueberry,vodka,70,70.00
973,absolute condensed 700ml blueberry,vodka,70,70.00
974,absolute condensed 1L blueberry,vodka,70,70.00
975,"absolute condensed 1,5L blueberry",vodka,70,70.00
976,absolute condensed 5L blueberry,vodka,70,70.00
977,absolute milky 300ml blueberry,vodka,70,70.00
978,absolute milky 600ml blueberry,vodka,70,70.00
979,absolute milky 700ml blueberry,vodka,70,70.00
980,absolute milky 1L blueberry,vodka,70,70.00
981,"absolute milky 1,5L blueberry",vodka,70,70.00
982,absolute milky 5L blueberry,vodka,70,70.00
983,absolute new years edition 300ml blueberry,vodka,70,70.00
984,absolute new years edition 600ml blueberry,vodka,70,70.00
985,absolute new years edition 700ml blueberry,vodka,70,70.00
986,absolute new years edition 1L blueberry,vodka,70,70.00
987,"absolute new years edition 1,5L blueberry",vodka,70,70.00
988,absolute new years edition 5L blueberry,vodka,70,70.00
989,lemoncreep,fruits,50,3
990,yogurt lemoncreep,yogurt,70,5.99
991,dry lemoncreep,fruits,70,2.99
992,soap lemoncreep,cleaning,70,1.99
993,soda 365ml lemoncreep,drinks,70,4.99
994,soda 700ml lemoncreep,drinks,70,4.99
995,soda 1L lemoncreep,drinks,70,4.99
996,"soda 1,5L lemoncreep",drinks,70,4.99
997,soda 2L lemoncreep,drinks,70,4.99
998,soap lemoncreep,cleaning,70,1.99
999,soda diet 365ml lemoncreep,drinks,70,4.99
1000,soda diet 700ml lemoncreep,drinks,70,4.99
1001,soda diet 1L lemoncreep,drinks,70,4.99
1002,"soda diet 1,5L lemoncreep",drinks,70,4.99
1003,soda diet 2L lemoncreep,drinks,70,4.99
1004,juice 300ml lemoncreep,drinks,70,10.00
1005,juice 600ml lemoncreep,drinks,70,10.00
1006,juice 1L lemoncreep,drinks,70,10.00
1007,juice 2L lemoncreep,drinks,70,10.00
1008,juice diet 300ml lemoncreep,drinks,70,10.00
1009,juice diet 600ml lemoncreep,drinks,70,10.00
1010,juice diet 1L lemoncreep,drinks,70,10.00
1011,juice diet 2L lemoncreep,drinks,70,10.00
1012,whey protein 900g lemoncreep,suplements,70,40.00
1013,whey protein 2kg lemoncreep,suplements,70,100.00
1014,whey protein 5kg lemoncreep,suplements,70,180.00
1015,whey protein isolado 900g lemoncreep,suplements,70,40.00
1016,whey protein isolado 2kg lemoncreep,suplements,70,100.00
1017,whey protein isolado 5kg lemoncreep,suplements,70,180.00
1018,whey protein hisdrolisado 900g lemoncreep,suplements,70,500.00
1019,whey protein hisdrolisado 2kg lemoncreep,suplements,70,1000.00
1020,whey protein hisdrolisado 5kg lemoncreep,suplements,70,1500.00
1021,ice cream lemoncreep,ice cream,70,5.00
1022,5L ice cream lemoncreep,ice cream,70,25.99
1023,absolute 300ml lemoncreep,vodka,70,70.00
1024,absolute 600ml lemoncreep,vodka,70,70.00
1025,absolute 700ml lemoncreep,vodka,70,70.00
1026,absolute 1L lemoncreep,vodka,70,70.00
1027,"absolute 1,5L lemoncreep",vodka,70,70.00
1028,absolute 5L lemoncreep,vodka,70,70.00
1029,smirnoff ice lemoncreep,drink,70,9.99
1030,absolute zero 300ml lemoncreep,vodka,70,70.00
1031,absolute zero 600ml lemoncreep,vodka,70,70.00
1032,absolute zero 700ml lemoncreep,vodka,70,70.00
1033,absolute zero 1L lemoncreep,vodka,70,70.00
1034,"absolute zero 1,5L lemoncreep",vodka,70,70.00
1035,absolute zero 5L lemoncreep,vodka,70,70.00
1036,smirnoff ice lemoncreep,drink,70,9.99
1037,51 ice lemoncreep,drink,70,9.99
1038,skol beats lemoncreep,drink,70,9.99
1039,absolute light 300ml lemoncreep,vodka,70,70.00
1040,absolute light 600ml lemoncreep,vodka,70,70.00
1041,absolute light 700ml lemoncreep,vodka,70,70.00
1042,absolute light 1L lemoncreep,vodka,70,70.00
1043,"absolute light 1,5L lemoncreep",vodka,70,70.00
1044,absolute light 5L lemoncreep,vodka,70,70.00
1045,absolute condensed 300ml lemoncreep,vodka,70,70.00
1046,absolute condensed 600ml lemoncreep,vodka,70,70.00
1047,absolute condensed 700ml lemoncreep,vodka,70,70.00
1048,absolute condensed 1L lemoncreep,vodka,70,70.00
1049,"absolute condensed 1,5L lemoncreep",vodka,70,70.00
1050,absolute condensed 5L lemoncreep,vodka,70,70.00
1051,absolute milky 300ml lemoncreep,vodka,70,70.00
1052,absolute milky 600ml lemoncreep,vodka,70,70.00
1053,absolute milky 700ml lemoncreep,vodka,70,70.00
1054,absolute milky 1L lemoncreep,vodka,70,70.00
1055,"absolute milky 1,5L lemoncreep",vodka,70,70.00
1056,absolute milky 5L lemoncreep,vodka,70,70.00
1057,absolute new years edition 300ml lemoncreep,vodka,70,70.00
1058,absolute new years edition 600ml lemoncreep,vodka,70,70.00
1059,absolute new years edition 700ml lemoncreep,vodka,70,70.00
1060,absolute new years edition 1L lemoncreep,vodka,70,70.00
1061,"absolute new years edition 1,5L lemoncreep",vodka,70,70.00
1062,absolute new years edition 5L lemoncreep,vodka,70,70.00
1063,straw fruit,fruits,50,3
1064,yogurt straw fruit,yogurt,70,5.99
1065,dry straw fruit,fruits,70,2.99
1066,soap straw fruit,cleaning,70,1.99
1067,soda 365ml straw fruit,drinks,70,4.99
1068,soda 700ml straw fruit,drinks,70,4.99
1069,soda 1L straw fruit,drinks,70,4.99
1070,"soda 1,5L straw fruit",drinks,70,4.99
1071,soda 2L straw fruit,drinks,70,4.99
1072,soap straw fruit,cleaning,70,1.99
1073,soda diet 365ml straw fruit,drinks,70,4.99
1074,soda diet 700ml straw fruit,drinks,70,4.99
1075,soda diet 1L straw fruit,drinks,70,4.99
1076,"soda diet 1,5L straw fruit",drinks,70,4.99
1077,soda diet 2L straw fruit,drinks,70,4.99
1078,juice 300ml straw fruit,drinks,70,10.00
1079,juice 600ml straw fruit,drinks,70,10.00
1080,juice 1L straw fruit,drinks,70,10.00
1081,juice 2L straw fruit,drinks,70,10.00
1082,juice diet 300ml straw fruit,drinks,70,10.00
1083,juice diet 600ml straw fruit,drinks,70,10.00
1084,juice diet 1L straw fruit,drinks,70,10.00
1085,juice diet 2L straw fruit,drinks,70,10.00
